"monthly","name","cap_new_tests","cap_new_cases","cap_new_deaths"
"2021-01","Somalia",0.0532045960587234,0.000152227700164203,0
"2021-02","Somalia",0.000896621153967155,0.00425614151782905,0.000208986885511141
"2021-03","Somalia",0.0130956416194592,0.00879673136682207,0.000562227639273123
"2021-04","Somalia",0.043304180037333,0.00587050902913232,0.000434153400868307
"2021-05","Somalia",0.0242184122447903,0.00171712845785221,0.00012787126813793
"2021-06","Somalia",0.0356278445437195,0.00054111873151702,1.04867971224229e-05
"2021-07","Somalia",0.0441277657235992,0.000828118688893264,5.68316747279691e-05
"2021-08","Somalia",0.0696451876764573,0.00383410834146906,0.000306485102997262
"2021-09","Somalia",0.0611736823339416,0.00554961303718618,0.000329285429644078
"2021-10","Somalia",0.211356998313317,0.00435777163003392,0.000207029672223316
"2021-11","Somalia",0.0866104574340905,0.00212881981585184,0.000249585771513664
"2021-12","Somalia",0.0477994978515597,0.00106356419848056,1.42079186819923e-05
"2022-01","Somalia",0.0303278172780469,0.00352356383313408,0
"2020-03","South Africa",0.028549161547526,0.00105473967788288,9.36713745899535e-07
"2020-04","South Africa",0.0831863629466017,0.00208400074187729,4.94584857834955e-05
"2020-05","South Africa",0.333205154633007,0.012447656586962,0.000265966270690571
"2020-06","South Africa",0.503464904146082,0.0582941318630674,0.00102907372124523
"2020-07","South Africa",0.613846889364014,0.180127152545526,0.00265639931708129
"2020-08","South Africa",0.437882734437846,0.0857319701791438,0.00351684643412113
"2020-09","South Africa",0.293280390272415,0.0283132970263085,0.00152646872031788
"2020-10","South Africa",0.323352980753071,0.0269365635091013,0.00143317203122629
"2020-11","South Africa",0.369649912604608,0.0345259572746126,0.00125163690727096
"2020-12","South Africa",0.577122875873161,0.127522396372416,0.00320682440080084
"2021-01","South Africa",0.901815478149158,0.228763082793832,0.0085179913400512
"2021-02","South Africa",0.51441000281817,0.043584688423583,0.00405563597912145
"2021-03","South Africa",0.436587168677549,0.0196015509804039,0.00165780203080749
"2021-04","South Africa",0.437879017799435,0.018237816632664,0.000872829868429187
"2021-05","South Africa",0.512806357518497,0.0411138167030081,0.00109269169287803
"2021-06","South Africa",0.795522320951851,0.153649530425399,0.00208062857239205
"2021-07","South Africa",0.947872786537864,0.262650122730652,0.0059453523617968
"2021-08","South Africa",0.885175997332723,0.187164108803592,0.00571093219274233
"2021-09","South Africa",0.721588629044496,0.0811473244645276,0.00329629567182047
"2021-10","South Africa",0.478101294532354,0.0125847189595878,0.000999141184577872
"2021-11","South Africa",0.508457963097225,0.0210659427742838,0.000394543829772884
"2021-12","South Africa",0.910775114912114,0.25579809189597,0.000618956270032454
"2022-01","South Africa",0.619439795624773,0.0915369967784903,0.00230884830078011
"2022-02","South Africa",0.489896137179855,0.0433498409058611,0.00262366829413989
"2022-03","South Africa",0.419658333963349,0.024695158598026,0.000468296439804871
"2022-04","South Africa",0.334344984178905,0.0260275281435645,0.000190387068854081
"2020-02","South Korea",0.0388140981879888,0.0012100879673877,8.58218416587021e-06
"2020-03","South Korea",0.210232681636831,0.00496810309191431,8.49409723161641e-05
