"quarterly","name","cap_new_tests","cap_new_cases","cap_new_deaths"
"2021-03","Democratic Republic of the Congo",0.0208267088304643,0.00202715856037881,2.01465797175886e-05
"2021-04","Democratic Republic of the Congo",0.0608402434483565,0.00193904761534888,1.11655743013142e-05
"2022-01","Democratic Republic of the Congo",0.0141947946092607,0.0017266940347299,1.92296001855967e-05
"2022-02","Democratic Republic of the Congo",0.00885662658225492,0.000165157453206939,0
"2020-01","Denmark",0.179730662983425,0.0199029312461633,0.000585098219766728
"2020-02","Denmark",1.880206119847,0.0198891233076316,0.00104729524619027
"2020-03","Denmark",5.06287157698775,0.02653960485227,5.62995435983666e-05
"2020-04","Denmark",11.9569965319481,0.243407323444631,0.00104717151092962
"2021-01","Denmark",27.6594440607735,0.143491022099448,0.00231929097605893
"2021-02","Denmark",81.8790848309149,0.123303837046931,0.000233364701596746
"2021-03","Denmark",29.5735178206822,0.122731128392986,0.000217691568580351
"2021-04","Denmark",41.8340158089118,0.730317679558011,0.00111473096324766
"2022-01","Denmark",40.2864103744629,4.49844229588705,0.0047268262737876
"2022-02","Denmark",2.94026243093923,0.422472087937385,0.00313651012891344
"2020-02","Djibouti",0.770676691729323,0.0640724407171775,0.000921775592828224
"2020-03","Djibouti",0.328991374757965,0.00836120401337793,0
"2020-04","Djibouti",0.262387783840873,0.00440063369125154,0
"2021-01","Djibouti",0.312685560053981,0.0184660368870895,3.37381916329285e-05
"2021-02","Djibouti",0.495751212350403,0.0460470703385683,0.000934288383681096
"2021-03","Djibouti",0.514247051575427,0.00931834184122514,6.60095053687731e-05
"2021-04","Djibouti",0.420854603062841,0.0127288329519451,0.000231033268790706
"2022-01","Djibouti",0.439282501124606,0.0221547458389564,0
"2022-02","Djibouti",0.261422787738577,0.000915750915750916,0
"2020-02","Dominica",0.172371031746032,0,0
"2020-03","Dominica",0.381642512077295,0.000905797101449275,0
"2020-04","Dominica",0.615791062801932,0.00935990338164251,0
"2021-01","Dominica",0.910802469135802,0.0123456790123457,0
"2021-02","Dominica",0.859432234432234,0.00457875457875458,0
"2021-03","Dominica",8.08816425120773,0.466938405797101,0.00150966183574879
"2021-04","Dominica",7.81385869565217,0.510869565217391,0.00256642512077295
"2020-02","Dominican Republic",0.194652857936813,0.0346767987687572,0.000659976059168056
"2020-03","Dominican Republic",0.327488737655509,0.0808634330511735,0.00137973739899962
"2020-04","Dominican Republic",0.388929636398615,0.0565331617929973,0.000317630178273695
"2021-01","Dominican Republic",0.453715994755818,0.0862432399213373,0.000922853162897411
"2021-02","Dominican Republic",0.403269757528607,0.0718003419883951,0.000499408408700444
"2021-03","Dominican Republic",0.354281895280236,0.03515625,0.000244075154196836
"2020-01","Ecuador",0.0371378009534786,0.00903726375584903,0.000270803025436591
"2020-02","Ecuador",0.0861587542424135,0.0357848239160941,0.00271875718228379
"2020-03","Ecuador",0.16814526761445,0.0547125476540764,0.004226334375747
"2020-04","Ecuador",0.198853961048722,0.046773692731937,0.00167882815946218
"2021-01","Ecuador",0.243346117755232,0.0716973051950097,0.00170731860920604
"2021-02","Ecuador",0.247088625255604,0.0812076887574252,0.00297724154211146
"2021-03","Ecuador",0.186060366348028,0.0336030547895581,0.00693771886374446
"2021-04","Ecuador",0.18668753958338,0.0226102728265182,0.000555707522875189
"2022-01","Ecuador",0.545143764018105,0.317615241981846,0.00151091893992761
"2020-01","Egypt",0.0567113569292708,0.000403091836535267,3.6644712412297e-05
"2020-02","Egypt",0.0366773570791786,0.00680448013690142,0.000286607289167533
"2020-03","Egypt",0.0281599213487633,0.00413235517797222,0.000338087303212584
"2020-04","Egypt",0.0914299382839313,0.00330599035893549,0.000167715944634832
"2021-01","Egypt",0.110740429486887,0.00717498040186492,0.000479475703741344
"2021-02","Egypt",0.0523251056602631,0.00861905112691753,0.000451226612619698
"2021-03","Egypt",0.082849021235664,0.0023408004989629,0.000120555793008571
"2021-04","Egypt",0.210741510535408,0.0085685959275722,0.000471707732820322
"2022-01","Egypt",0.0334182404892042,0.0130681016193163,0.000295546391663029
"2022-02","Egypt",0.152686301717904,0.00610745206871616,7.81753864795669e-05
"2020-01","El Salvador",0.0284388753398929,0.00026630785187677,0
"2020-02","El Salvador",0.259573451525348,0.00971661702466513,0.000242280075767587
"2020-03","El Salvador",0.386141052970277,0.0388059901594069,0.00115633672525439
"2020-04","El Salvador",0.998966000348577,0.0281609888857606,0.000794353054739975
"2021-01","El Salvador",0.761854592798164,0.0322849213691027,0.00118545927981636
"2021-02","El Salvador",0.377238549301454,0.0235282756096817,0.000613324387607459
"2021-03","El Salvador",0.377036158146644,0.0421794768665621,0.00138927992063173
"2021-04","El Salvador",0.374058172116532,0.0309261419244124,0.00105243400501414
"2022-01","El Salvador",0.646461609620722,0.0728337958680234,0.000547332716620413
"2020-02","Equatorial Guinea",0.208710925567661,0.020848182466144,0.000343651359332044
"2020-03","Equatorial Guinea",0.328023799931823,0.023799931823112,0.000433852923858812
"2020-04","Equatorial Guinea",0.12593355852366,0.00173541169543525,0
"2021-01","Equatorial Guinea",0.266041023204245,0.0129484438108814,7.91953749901006e-05
"2021-02","Equatorial Guinea",0.373266078184111,0.014388320161663,0.000109655134601678
"2021-03","Equatorial Guinea",0.481259103164027,0.024931048374601,0.000147200099166383
"2021-04","Equatorial Guinea",0.366946605100871,0.0133022405404568,0.000224673835569742
"2022-01","Equatorial Guinea",0.270357171141205,0.0185633958976796,0
"2022-02","Equatorial Guinea",0.310276679841897,0,0
"2020-02","Eritrea",0.0812833528569569,0.00148596468393423,0
"2020-03","Eritrea",0.0137448196375585,0.000597734127859928,0
"2020-04","Eritrea",0.0375004147174944,0.00145317010052752,0
"2020-01","Estonia",0.361718161266014,0.02391623368897,3.96620790861857e-05
"2020-02","Estonia",0.795829641345843,0.011361660193612,0.000521708886441366
"2020-03","Estonia",0.817813964155827,0.0100586481439009,0
"2020-04","Estonia",3.44158939746404,0.187002391795813,0.00117132466170833
"2021-01","Estonia",4.20740182533702,0.648404923386084,0.00548438415808423
"2021-02","Estonia",3.22615666172561,0.227564447609662,0.00328759409392416
"2021-03","Estonia",3.14857802824285,0.190311588742178,0.000647095442482225
"2021-04","Estonia",4.89770977359851,0.689345041119229,0.00470168080993414
"2022-01","Estonia",6.13586201121996,2.63331658712216,0.00443774595997656
"2022-02","Estonia",2.26120949510173,0.511963074604371,0.00260612911328812
"2020-01","Eswatini",0.00876436781609195,0.000862068965517241,0
"2020-02","Eswatini",0.0983705949223191,0.0070481242895036,4.73664266767715e-05
"2020-03","Eswatini",0.30476011994003,0.0438718140929535,0.00094640179910045
"2020-04","Eswatini",0.375384182908546,0.0309782608695652,0.000515367316341829
"2021-01","Eswatini",0.863084291187739,0.082183908045977,0.00475095785440613
"2021-02","Eswatini",0.603154604016673,0.0161993179234559,0
"2021-03","Eswatini",1.13847451274363,0.251011994002999,0.00502248875562219
"2021-04","Eswatini",0.752342578710645,0.180650299850075,0.000674662668665667
"2022-01","Eswatini",0.729597701149425,0.0440421455938697,0.00101532567049808
"2022-02","Eswatini",0.41864224137931,0.0182112068965517,0
"2020-01","Ethiopia",0.000884749014598359,1.11836251845298e-05,0
"2020-02","Ethiopia",0.0228935498585128,0.000525056864432669,8.22044244332961e-06
"2020-03","Ethiopia",0.0952661173327605,0.00641864447547285,0.000102016812824582
"2020-04","Ethiopia",0.0512960200773626,0.00470080993218293,6.93979060363698e-05
"2021-01","Ethiopia",0.0516946367751837,0.0074882378638337,8.6403859758997e-05
"2021-02","Ethiopia",0.0501121038941574,0.00719919584955596,0.000143953329298307
"2021-03","Ethiopia",0.0559659129587636,0.0062978126990226,0.000107973308846777
"2021-04","Ethiopia",0.0571150439532678,0.00606938580394921,0.000138039431625477
"2022-01","Ethiopia",0.0572478727640343,0.00608441676428177,5.57662495312542e-05
"2022-02","Ethiopia",0.0388088879997216,0.000257689363626874,5.79891676234879e-06
"2020-02","Fiji",0.059252106741573,0.000112861155698234,0
"2020-03","Fiji",0.0668429736024845,8.49184782608696e-05,0
"2020-04","Fiji",0.128748544254658,8.49184782608696e-05,0
"2021-01","Fiji",0.191133432539683,0.000173611111111111,0
"2021-02","Fiji",1.89354395604396,0.0433918759811617,0.000122645211930926
"2021-03","Fiji",2.62971904114907,0.572641692546584,0.00721807065217391
"2021-04","Fiji",0.767335500776397,0.0276834239130435,0.00103115295031056
"2022-01","Fiji",0.415513392857143,0.140166170634921,0.00167410714285714
"2022-02","Fiji",0.100203804347826,0.0062597049689441,0.00135869565217391
"2020-01","Finland",0.123657315499943,0.0091506413469958,0.000193841197270181
"2020-02","Finland",0.43811070719571,0.0116057917898741,0.000539435298504059
"2020-03","Finland",1.45117032712664,0.00525921392308718,2.74632580840062e-05
"2020-04","Finland",2.8135009376741,0.0503401520679833,0.0005061086132624
"2021-01","Finland",2.97932382843049,0.0819386793398705,0.000575507830515952
"2021-02","Finland",2.94917012242405,0.0376434610327409,0.000202288236939022
"2021-03","Finland",3.41004998312971,0.0882060999819527,0.000243246000172626
"2021-04","Finland",3.01786877270623,0.217320684541324,0.00110245364594368
"2022-01","Finland",3.42131985802803,1.21977781788285,0.00274318715033387
"2022-02","Finland",2.07075287252602,0.905447271852253,0.00407567827708597
"2020-01","France",0.0704608987634028,0.0168948450783935,0.00106068716667658
"2020-02","France",0.335699521240472,0.0353061161959039,0.00471082675329389
"2020-03","France",1.39146504167716,0.0619527250346699,0.000343535144827623
"2020-04","France",4.00909826936885,0.360319742463542,0.00544310871496874
"2021-01","France",4.79103028941249,0.334086738636789,0.00532456346409835
"2021-02","France",4.97975634072702,0.269241375409222,0.00275205078036221
"2021-03","France",8.05978444043903,0.209491661238045,0.00101911540782601
"2021-04","France",7.83774750183507,0.405076726734528,0.00113834524965663
"2022-01","France",11.60477729775,2.6939186267801,0.00319661052724753
"2022-02","France",6.61902518613843,1.84935617550633,0.00183265925176946
"2020-02","Gabon",0.168088425500824,0.0257002655924489,0.000143163215939496
"2020-03","Gabon",0.632881167233095,0.0172418844486113,3.41810226961991e-05
"2020-04","Gabon",0.985971131684831,0.00385268955818587,0
"2021-01","Gabon",1.28102226215434,0.0467704901667166,0.000214635120295498
"2021-02","Gabon",1.25312737576889,0.030054402022057,0.000192529842125529
"2021-03","Gabon",1.51201707097934,0.0217928434704481,6.3479042150084e-05
"2021-04","Gabon",1.42114926364311,0.0506465096292824,0.000522481346927614
"2022-01","Gabon",0.554407507237696,0.0387990416292303,4.49236298292902e-05
"2022-02","Gabon",0.0715783168613357,0.000171137637444915,0
"2020-01","Gambia",0.0043737809563213,0,0
"2020-02","Gambia",0.0126030361859903,0.000154582694921958,0
"2020-03","Gambia",0.0640706229425626,0.0167023439045889,0.000440718821391952
"2020-04","Gambia",0.0562231296432876,0.0010298429601914,3.14799158137109e-05
"2021-01","Gambia",0.115873672596883,0.00736909851514734,0.000156300280421091
"2021-02","Gambia",0.0992784625387025,0.00305073494978336,2.27327492532292e-05
"2021-03","Gambia",0.145967872497347,0.0173634221366768,0.00072403806371535
"2021-04","Gambia",0.0971605115936033,0.000876940511953374,0
"2022-01","Gambia",0.120267292723057,0.00889532478278858,7.21632621643206e-05
"2020-01","Georgia",0.0081155380686719,0.000378158580163246,0
"2020-02","Georgia",0.280912619593993,0.00228375284780399,0
"2020-03","Georgia",1.40142729462544,0.0118368992991596,3.26986168485073e-05
"2020-04","Georgia",2.0845123001297,0.593076612859276,0.0064797759054792
"2021-01","Georgia",1.70247903958107,0.159822846160274,0.00372970112253141
"2021-02","Georgia",2.74047693657558,0.237512534469792,0.00419904738029581
"2020-01","Germany",0.240158867901214,0.0317574322768351,0.000234496548547806
"2020-02","Germany",0.690342933110049,0.0191152183059946,0.00113163834160683
"2020-03","Germany",1.4021126789799,0.0117928762988887,6.78504560380938e-05
"2020-04","Germany",2.33954677452165,0.178234326155456,0.0027512516657741
"2021-01","Germany",2.03423459265625,0.146908982887213,0.00599464761237892
"2021-02","Germany",1.89846431378227,0.126046909740694,0.00195229910927419
"2021-03","Germany",1.31841700085935,0.06165154496656,0.000351187733260268
"2021-04","Germany",2.3995097123452,0.369149292798459,0.00226916314830267
"2022-01","Germany",3.5932125730715,1.78151940969901,0.00235579320368779
"2022-02","Germany",2.02380136915215,1.84851886216731,0.00268184441150951
"2020-01","Ghana",0.00963054742059022,0.000348641371394244,1.34092835151632e-05
"2020-02","Ghana",0.100200767918722,0.00573976276354547,3.25359318697587e-05
"2020-03","Ghana",0.0666372595249056,0.0104959709184123,6.43645608727834e-05
"2020-04","Ghana",0.0626669455797638,0.00284148547809576,1.11938366735276e-05
"2021-01","Ghana",0.116276724702046,0.0127992505104467,0.000144820261963763
"2021-02","Ghana",0.0999694798813004,0.00182590235047352,1.8389874535081e-05
"2021-03","Ghana",0.166580730649704,0.0109881499246515,0.000123482010804851
"2021-04","Ghana",0.125013117777352,0.00438308667247813,4.75738058624921e-05
"2022-01","Ghana",0.112523555641375,0.00770014696574733,5.75705238917674e-05
"2022-02","Ghana",0.0281902148313502,0.000270623721851476,0
"2020-01","Greece",0.0724466191222403,0.00469581161320584,0.000154572686473291
"2020-02","Greece",0.30382722908867,0.00251978665103485,0.000168688646094383
"2020-03","Greece",1.01551960755687,0.0147499885287137,0.000197097555990306
"2020-04","Greece",1.55053414480518,0.124039019059021,0.00447380166771646
"2021-01","Greece",3.8820578421653,0.126171820866247,0.00343151363970706
"2021-02","Greece",4.34938686948665,0.175276992028407,0.00504062760610779
"2021-03","Greece",9.39833207496799,0.237673581419019,0.00214304485481523
"2021-04","Greece",27.5665480605183,0.49295767303914,0.00609229588410247
"2022-01","Greece",29.0612459624548,1.96153165542017,0.00721054931934717
"2022-02","Greece",21.301760529598,1.21260273753558,0.00582845629857047
"2020-01","Grenada",0.0183798502382573,0.00408441116405718,0
"2020-02","Grenada",0.584362540114753,0.000972478848585043,0
"2020-03","Grenada",0.566371681415929,0,0
"2020-04","Grenada",0.566371681415929,0.00846479415159677,0
"2021-01","Grenada",0.63874139626352,0.00334316617502458,0
"2021-02","Grenada",1.59223961878829,0.000388991539434017,0
"2021-03","Grenada",2.44738360908042,0.461427472104656,0.0119276644863409
"2021-04","Grenada",2.56233166602539,0.102924201616006,0.00682954982685648
"2022-01","Grenada",9.6286589516678,1.80939414567733,0.00068073519400953
"2020-01","Guatemala",0.0797611073900424,0.000126854614463456,0
"2020-02","Guatemala",0.0848207385380862,0.0100677398065208,0.000422607087041112
"2020-03","Guatemala",0.0967194734849588,0.0445903346049681,0.0015343341390256
"2020-04","Guatemala",0.189137472456002,0.0279832454837551,0.00094523234029335
"2021-01","Guatemala",0.268232616407432,0.0353079804519858,0.00126578353303069
"2021-02","Guatemala",0.328108094183111,0.0600562085826654,0.00138190677373531
"2021-03","Guatemala",0.565076031140491,0.158501145442014,0.00265004805032179
"2021-04","Guatemala",0.456190483124145,0.044968306201889,0.00162837201626916
"2022-01","Guatemala",0.587622485177743,0.123592195678599,0.000736771600803751
"2022-02","Guatemala",0.419578807381306,0.0340817534969956,0.000424687187551569
"2020-02","Guinea",0.0435652826576454,0.00502958740794726,2.71943087750596e-05
"2020-03","Guinea",0.0417501216649727,0.00436338596102086,2.31742805213551e-05
"2020-04","Guinea",0.181274188155294,0.00258807054250991,0
"2021-01","Guinea",0.0822482804132084,0.0050170478100121,2.70734451805037e-05
"2021-02","Guinea",0.0611077036874646,0.00342397266177057,4.01639021908572e-05
"2021-03","Guinea",0.078284374906889,0.0055179617227098,0.000173807103910163
"2021-04","Guinea",0.0209412730625474,0.000834274098768783,4.96591725457609e-06
"2022-01","Guinea",0.0672467191647527,0.00450489535503498,4.16136166836958e-05
"2020-02","Guinea-Bissau",0.0732705429732869,0.0120136469221835,0.000145180023228804
"2020-03","Guinea-Bissau",0.0633284729586426,0.00394353128313892,8.83704489218805e-05
"2020-04","Guinea-Bissau",0.0913198126546483,0.000673824673029339,0
"2021-01","Guinea-Bissau",0.122357723577236,0.00663956639566396,4.516711833785e-05
"2021-02","Guinea-Bissau",0.0825850978290003,0.00123403019744483,2.79192352363084e-05
"2021-03","Guinea-Bissau",0.137537557440792,0.0124270943796394,0.000370051254860375
"2021-04","Guinea-Bissau",0.0737838016967126,0.00203252032520325,3.86620714033227e-05
"2022-01","Guinea-Bissau",0.100265356820235,0.00940605239385727,6.21047877145438e-05
"2022-02","Guinea-Bissau",0.0807926829268293,0.000952743902439024,0
"2020-02","Guyana",0.0677890724269377,0.00333545108005083,0
"2020-03","Guyana",0.155184796420087,0.0349290094469919,0.000732003756698525
"2020-04","Guyana",0.335561571183912,0.0489613833489862,0.00121540246395227
"2021-01","Guyana",0.752491881970916,0.0537766483128618,0.00096004517859664
"2021-02","Guyana",1.30181381515562,0.13576385495064,0.00325341748467543
"2021-03","Guyana",1.62966134467709,0.157878017789072,0.00430915419037622
"2021-04","Guyana",1.62101541351307,0.110242528037125,0.00386718965802994
"2020-02","Honduras",0.101862935987116,0.0348308934881373,0.000788442585514771
"2020-03","Honduras",0.145607181265501,0.0635383973838421,0.00200601365142769
"2020-04","Honduras",0.134045168228607,0.0494710620459583,0.000868028883084959
"2021-01","Honduras",0.25542655224634,0.0755757473778675,0.00165797296539346
"2021-02","Honduras",0.284614829894991,0.0804732874394661,0.00262604634134165
"2021-03","Honduras",0.282704167855497,0.114414107938459,0.00305840265127406
"2021-04","Honduras",0.108272777432117,0.0170691335125553,0.000847586959839405
"2020-01","Hungary",0.0569140241909121,0.00188514765173804,5.993243979514e-05
"2020-02","Hungary",0.294133506245307,0.00430118535708598,0.000642732009191637
"2020-03","Hungary",0.470926726077955,0.0222229723647493,0.000177783778917994
"2020-04","Hungary",2.20031731028896,0.330284003960753,0.00949567917904402
"2021-01","Hungary",2.15094547964113,0.360509546813895,0.0124074074074074
"2021-02","Hungary",1.81431415375515,0.201505016722408,0.0113905762974086
"2021-03","Hungary",0.883655144477451,0.0147853092087497,0.000217166261589702
"2021-04","Hungary",2.51175398325682,0.478696327302187,0.00970834458547124
"2022-01","Hungary",2.25329192546584,0.687544283413849,0.00753048079135036
"2022-02","Hungary",0.87566856452726,0.186978088336784,0.00285973084886128
"2020-01","Iceland",0.718572825024438,0.0925708699902248,0.000684261974584555
"2020-02","Iceland",0.854693693403371,0.0279075762946731,0.000161129193387258
"2020-03","Iceland",5.81626928471248,0.0256279484890986,0
"2020-04","Iceland",4.84620043350759,0.098591100344256,0.000446257809511666
"2021-01","Iceland",3.30860215053763,0.0152166829586184,0
"2021-02","Iceland",7.19477296896652,0.0149527891463375,0
"2021-03","Iceland",9.1135407369629,0.16164095371669,0
"2021-04","Iceland",9.68067066173658,0.415689149560117,0
"2022-01","Iceland",19.3716194200065,5.04512870641903,0.0021505376344086
"2022-02","Iceland",3.5844330400782,0.625244379276637,0.00244379276637341
"2020-01","India",0.00099183707470035,3.03716826025583e-05,7.87647370398296e-07
"2020-02","India",0.0633570547701231,0.00420336415014691,0.000128061422086657
"2020-03","India",0.496294371169435,0.0436260077633045,0.000625013941358456
"2020-04","India",0.78625336057627,0.0327593962235522,0.000415153175989534
"2021-01","India",0.562760647392648,0.014545972330515,0.000110305638405557
"2021-02","India",1.3003314355738,0.145254484212197,0.00186873960645631
"2021-03","India",1.26394171289737,0.0269546241390857,0.00040108579395422
"2021-04","India",0.864444572183345,0.00881545964012959,0.00026067977370702
"2022-01","India",0.91125379990847,0.0660712416614573,0.0003259652387481
"2022-02","India",1.38828706897468,0.000923668820283613,3.16726135093328e-05
"2020-01","Indonesia",0.00166978865740218,0.000317406084358893,2.85831657119003e-05
"2020-02","Indonesia",0.017750657233847,0.00207089527953511,0.00010517991389871
"2020-03","Indonesia",0.0581748887149558,0.00882729947232991,0.000305433812977543
"2020-04","Indonesia",0.119387981533136,0.0177186184441012,0.000439791309943075
"2021-01","Indonesia",0.141757213260994,0.0315217108716034,0.000771494355969576
"2021-02","Indonesia",0.446570411644774,0.0248521093273291,0.000671536386866669
"2021-03","Indonesia",0.747763847763458,0.0832297603008209,0.00335468535310152
"2021-04","Indonesia",0.960063356653228,0.00208462749950247,9.85924134786996e-05
"2022-01","Indonesia",1.18034070542662,0.0705910023739538,0.000432259448287292
"2022-02","Indonesia",0.460393633952901,0.0064799310724714,0.000195747600454317
"2020-01","Iran",0.111954567642542,0.0190984169315697,0.00155647891292528
"2020-02","Iran",0.186321780085546,0.0241567749693427,0.00103161396364401
"2020-03","Iran",0.30416665156879,0.0293115782422862,0.00196703762580629
"2020-04","Iran",0.457207484681694,0.0983672811243587,0.00378279452894366
"2021-01","Iran",0.696971705314067,0.0859976426606979,0.00100180306030794
"2021-02","Iran",1.39574320884668,0.171880885416537,0.00280792630155077
"2021-03","Iran",1.10869966389539,0.307544779870372,0.00462836188730013
"2021-04","Iran",1.27142298090058,0.0830316346237963,0.00153480698960938
"2022-01","Iran",0.996141212825937,0.127728898043091,0.00113554436414675
"2022-02","Iran",0.711991376265482,0.0292931156961493,0.000422654268808115
"2020-03","Iraq",0.649911678290964,0.0876686192425943,0.00189105990513146
"2020-04","Iraq",0.602422472974039,0.0655927443632185,0.00102580288802967
"2021-01","Iraq",0.962325314151384,0.0663998209979365,0.000396677412315232
"2021-02","Iraq",1.00211813644427,0.135049297966037,0.00078518304408964
"2021-03","Iraq",0.946867950307471,0.180812621807337,0.00136575547842517
"2021-04","Iraq",0.4589797747125,0.0260928475920655,0.000538843772057735
"2022-01","Iraq",0.420815895825219,0.0622982428516576,0.000280933794097904
"2022-02","Iraq",0.142536608408125,0.00555755827925979,4.76510122732433e-05
"2020-01","Ireland",0.261107735925476,0.0238963142972864,0.000354394491697043
"2020-02","Ireland",0.886295559442583,0.0512976290619061,0.00380765447594123
"2020-03","Ireland",1.57935795164386,0.0211073837321922,0.000162889393699262
"2020-04","Ireland",2.60521113987356,0.115649268318453,0.000944318241851128
"2021-01","Ireland",3.62569191305522,0.330455425048378,0.00551280320417623
"2021-02","Ireland",3.47534259988695,0.0818990648881293,0.000734381050298426
"2021-03","Ireland",4.1469416415729,0.266786412383116,0.000499674221212601
"2021-04","Ireland",5.54472194340254,0.779399334354694,0.00151883353584447
"2022-01","Ireland",4.17323027766527,1.59644480446425,0.00185185185185185
"2022-02","Ireland",2.0121928581072,0.573781557985689,0.00218543269879843
"2020-01","Israel",0.302344643957398,0.0219720975266262,7.1516591849309e-05
"2020-02","Israel",1.11030397513762,0.0249309378237289,0.00039355284272105
"2020-03","Israel",3.96864326328056,0.260480290122961,0.00148426826328056
"2020-04","Israel",4.70600814715101,0.221839086233223,0.00219752069436631
"2021-01","Israel",5.19945317313617,0.544509909632368,0.00375718833436024
"2021-02","Israel",3.09865227194248,0.0118751396477829,0.000323728951270541
"2021-03","Israel",14.3472170597927,0.538636180985293,0.00157844772161054
"2021-04","Israel",12.5026621393555,0.130544030780358,0.000698183717752953
"2022-01","Israel",39.3020759277691,4.20262068107493,0.000835347646807906
"2020-01","Italy",0.204541695610466,0.0443311987889331,0.0048392086813886
"2020-02","Italy",0.87925628339442,0.0271144785881315,0.00450996193776783
"2020-03","Italy",1.04397462006319,0.0125127101032197,0.000202067270423536
"2020-04","Italy",2.72382276039712,0.314906020741738,0.00660637727181859
"2021-01","Italy",4.14139441118205,0.269331150143892,0.00651428445414751
"2021-02","Italy",4.01077527216259,0.132845223646057,0.00353414241476165
"2021-03","Italy",3.68875725752287,0.0727826892349201,0.00059038159792784
"2021-04","Italy",8.17841497282519,0.206147447264757,0.00111226886308756
"2022-01","Italy",11.4599175239544,1.58398626869402,0.00404312717997346
"2022-02","Italy",7.58780515034236,1.03447619992723,0.00228931670580971
"2020-02","Ivory Coast",0.0319266325834299,0.00507525210402608,3.18176402413267e-05
"2020-03","Ivory Coast",0.0406172633980227,0.00443304202777677,2.22517447016123e-05
"2020-04","Ivory Coast",0.0436315506663986,0.00110929068031001,3.29655477060924e-06
"2021-01","Ivory Coast",0.106230781543542,0.0087745680322828,4.12801914052957e-05
"2021-02","Ivory Coast",0.0814894030073346,0.00213089662630947,3.20780137293899e-05
"2021-03","Ivory Coast",0.12366860394202,0.00485458896906843,0.000121148387819889
"2021-04","Ivory Coast",0.084551685033971,0.00254823683768094,3.9970726593637e-05
"2022-01","Ivory Coast",0.109580795444015,0.00655723203679834,3.53830212045391e-05
"2022-02","Ivory Coast",0.037306972982536,0.000260633861551293,0
"2020-01","Jamaica",0.0290442418101993,0.000675447483958122,0
"2020-02","Jamaica",0.0870844791817436,0.00245684744164987,0
"2020-03","Jamaica",0.196716737882325,0.019610002496219,0.000282660088395519
"2020-04","Jamaica",0.220361070731098,0.0245694022289767,0.000752536598975082
"2021-01","Jamaica",0.531243198619085,0.0954482344553267,0.00103568614206912
"2021-02","Jamaica",0.586069452330851,0.0438929527075424,0.0018036674571629
"2021-03","Jamaica",0.58655639252309,0.120919783269459,0.00287799362729983
"2021-04","Jamaica",0.389395474501857,0.0364028668993208,0.00233404630567751
"2020-01","Japan",0.0161981719851988,0.000450045858502799,1.58132768272241e-05
"2020-02","Japan",0.0532976937986584,0.00143605406263934,7.93270425453606e-05
"2020-03","Japan",0.14833618545261,0.00548273808950865,5.02759073039463e-05
"2020-04","Japan",0.224013801553001,0.012249703329176,0.000152546556349581
"2021-01","Japan",0.50384499826054,0.0214481623215296,0.000503389312333302
"2021-02","Japan",0.462033104313063,0.0283644136628102,0.000488386972779269
"2021-03","Japan",0.686635855986425,0.0777452020455505,0.000244074490159329
"2021-04","Japan",0.425477010933162,0.0026942729811602,7.36520556572342e-05
"2022-01","Japan",1.12387532461143,0.411560998836846,0.000831690509574061
"2022-02","Japan",1.03166872239265,0.36651551809566,0.00044145397809334
"2020-02","Jordan",0.818764088993433,0.00115652259139469,0
"2020-03","Jordan",0.857495024907423,0.00829572717316731,3.83518913874436e-05
"2020-04","Jordan",2.08431450255466,0.299337577609314,0.00397048608891673
"2021-01","Jordan",2.89510492556655,0.327635662713581,0.00303287704052185
"2021-02","Jordan",2.35245397550602,0.171580649087265,0.00340666879920041
"2021-03","Jordan",2.63687150837989,0.0756235378341409,0.00102378243398148
"2021-04","Jordan",3.17849076784748,0.251813192198373,0.00198151438835125
"2022-01","Jordan",2.85542378603243,0.690264301349276,0.00159865834667364
"2022-02","Jordan",2.83927148451649,0.0177697096761822,0.000161930208080317
"2020-01","Kazakhstan",0.0593341666431711,0.000664141675203393,0
"2020-02","Kazakhstan",0.844808969589286,0.0120084953125375,9.65642441916607e-05
"2020-03","Kazakhstan",0.823054801086435,0.0690599739273996,0.00109581333314809
"2020-04","Kazakhstan",1.1736704941985,0.0339760020932177,0.000384952914180392
"2021-01","Kazakhstan",1.97491967122899,0.0553963773647429,0.00185628990549904
"2021-02","Kazakhstan",2.63940275729725,0.127320920170037,0.00117339228232656
"2020-01","Kenya",0.000359818974669553,3.07261146908832e-05,0
"2020-02","Kenya",0.0327234276574999,0.00117572260548958,2.77938943762529e-05
"2020-03","Kenya",0.0763309461298437,0.00651717064232943,0.000112797184194163
"2020-04","Kenya",0.101085885150635,0.0117262578098911,0.000195676835662993
"2021-01","Kenya",0.086787590998039,0.00706679974128971,9.56732150126359e-05
"2021-02","Kenya",0.0987680560684596,0.0107155681163976,0.000301441133860096
"2021-03","Kenya",0.120506204653713,0.0133434217409902,0.000307463292400219
"2021-04","Kenya",0.0909476823210831,0.00777148341638818,5.2962118743496e-05
"2022-01","Kenya",0.105791845666499,0.00749144003686415,5.78585317571016e-05
"2022-02","Kenya",0.0550637580356202,0.000213869929887858,0
"2021-01","Kuwait",5.20166815156279,0.22487206074188,0.00106426002000809
"2021-02","Kuwait",2.32934356675869,0.317021774760009,0.00165182511237299
"2021-03","Kuwait",3.22562937098531,0.15263200757383,0.00130811438111429
"2021-04","Kuwait",4.33528193173373,0.0109968136980444,2.54496961306282e-05
